,id_str,user_id,text,created_at,user_location,lang,entities_hashtags,entities_symbols,time_zone,location
64,1243395837721317379,103802428,"Happy to announce that on public demand, starting the re-telecast of '#Ramayana' from tomorrow (Saturday, March 28) on @DDNational 
- One episode in the morning 9 am to 10 am 
- Another in the evening 9 pm to 10 pm
#लॉकडाऊन #Ramayan #corona https://t.co/VVnSgrdg5d",2020-03-27 04:34:03,,en,"[{'text': 'Ramayana', 'indices': [70, 79]}, {'text': 'लॉकडाऊन', 'indices': [215, 223]}, {'text': 'Ramayan', 'indices': [224, 232]}, {'text': 'corona', 'indices': [233, 240]}]",[],,"Surat, Gujarat"
65,1243395861553369091,432477276,"Check out Nishu Lohiya's video! #TikTok https://t.co/HMayOOnbOR
See my new @tiktok_us video @tiktokcreators @TikTok_IN #tiktokindia #corona",2020-03-27 04:34:09,,en,"[{'text': 'TikTok', 'indices': [32, 39]}, {'text': 'tiktokindia', 'indices': [119, 131]}, {'text': 'corona', 'indices': [132, 139]}]",[],,"Bengaluru, Noida, Meerut 🇮🇳 "
66,1243395868025188352,3177245172,"Corona Virus is more than virulent.#sixwordstory 
#IndiaFightCorona
#WorldFightsCorona https://t.co/IMbqaHCs2q",2020-03-27 04:34:10,,en,"[{'text': 'sixwordstory', 'indices': [35, 48]}, {'text': 'IndiaFightCorona', 'indices': [50, 67]}, {'text': 'WorldFightsCorona', 'indices': [68, 86]}]",[],,HYGIENIC PHYSICAL DISTANCING
67,1243396007833956352,1379191489,Follow this thread. 👇👇 it's really an  eye opener. https://t.co/Wbr32d1Hlp,2020-03-27 04:34:44,,en,[],[],,India
68,1243396107574509573,52470705,"Jagdish  :: Photo Shoot in home.

#work_from_home #corona
#stay_home_stay_safe #21DaysChallenge https://t.co/WcRebAgbBf",2020-03-27 04:35:07,,en,"[{'text': 'work_from_home', 'indices': [34, 49]}, {'text': 'corona', 'indices': [50, 57]}, {'text': 'stay_home_stay_safe', 'indices': [58, 78]}, {'text': '21DaysChallenge', 'indices': [79, 95]}]",[],,Ranchi
69,1243396157117612032,962093940,Death caused by it reaches 20 as media report @NBTDilli https://t.co/dGT5gfxrYw,2020-03-27 04:35:19,,en,[],[],,"New Delhi, India"
70,1243396161777487876,824618528313454592,@anjanaomkashyap Interesting .. Awaring people in regional language can also make a good difference @meenakshi Kandwal @anil_baluni @narayan_1991 @LakheraSatish @tsrawatbjp #india fight against corona,2020-03-27 04:35:20,,en,"[{'text': 'india', 'indices': [173, 179]}]",[],,"Dehradun, India"
71,1243396264189816837,53857253,"Don't miss this chance,you have always dreamed of..to get time for body..to stay fit.
Don't miss your full body workout even a single day.
.
.
.
#21dayfix 
#coronavirus #corona #pandemic #lockdown
#fi8nessmotivation… https://t.co/ZP49euOAW1",2020-03-27 04:35:45,,en,"[{'text': '21dayfix', 'indices': [145, 154]}, {'text': 'coronavirus', 'indices': [156, 168]}, {'text': 'corona', 'indices': [169, 176]}, {'text': 'pandemic', 'indices': [177, 186]}, {'text': 'lockdown', 'indices': [187, 196]}, {'text': 'fi8nessmotivation', 'indices': [197, 215]}]",[],,"Hyderabad, India"
72,1243396382108422147,798815564831432704,"Don't Hoard groceries and essentials. Please ensure that people who are in need don't face a shortage because of you !!!
#21daylockdown #21DaysChallenge 
#imstayinghome #StayHomeIndia  #StaySafe #Stayhome    #Corona #CoronaFreeIndia #LockdownNow #StayHomeIndia #Stayhomechennai",2020-03-27 04:36:13,,en,"[{'text': '21daylockdown', 'indices': [121, 135]}, {'text': '21DaysChallenge', 'indices': [136, 152]}, {'text': 'imstayinghome', 'indices': [154, 168]}, {'text': 'StayHomeIndia', 'indices': [169, 183]}, {'text': 'StaySafe', 'indices': [185, 194]}, {'text': 'Stayhome', 'indices': [195, 204]}, {'text': 'Corona', 'indices': [208, 215]}, {'text': 'CoronaFreeIndia', 'indices': [216, 232]}, {'text': 'LockdownNow', 'indices': [233, 245]}, {'text': 'StayHomeIndia', 'indices': [246, 260]}, {'text': 'Stayhomechennai', 'indices': [261, 277]}]",[],,"Chennai, India"
73,1243396403948187653,1084437658690936832,@ANI The police engaged in Corona virus is also discriminating against people.  The police is beating more with the minorities.,2020-03-27 04:36:18,,en,[],[],,"Kannauj, India"
74,1243396485548367873,919598468,Kudos sir... Great jobbb https://t.co/9cvGsWbRAf,2020-03-27 04:36:38,,en,[],[],,"Pethanaicken Palayam, Salem"
75,1243396645145825283,1191746090040586241,@satyajeettambe Congress ppl even want to politicise corona 🤣😂🤣😂🤣😂 only one topic left with them currently corona go corona,2020-03-27 04:37:16,,en,[],[],,
76,1243397163406610440,158323343,"@thewordcoiner Couldn't agree more, Ruchi. Kerala has been on top of things. All I'm saying is to gain insights from countries who have won over Corona. More insights, and we start off better. That said, I'm sure (should I say hope) govt will do their 👍💯",2020-03-27 04:39:19,,en,[],[],,New Delhi
77,1243397164803321861,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS.  NOW THEY WANT TO EXPAND THEIR BUSINESS GLOBALLY.  CAN THIS BE SUPPORTED ? https://t.co/uGbDqwz1Lz,2020-03-27 04:39:19,,en,[],[],,INDIA 
78,1243397179416305672,1559708778,"Anupam Mishra was in quarantine in #Kollam Kerala. He runs away from there. Educated idiot!

I think he is following footsteps of @TheKanikakapoor

#COVID2019 #CoronaVillains #Corona #IndiaFightCorona https://t.co/GVmqTm2Vj8",2020-03-27 04:39:23,,en,"[{'text': 'Kollam', 'indices': [35, 42]}, {'text': 'COVID2019', 'indices': [148, 158]}, {'text': 'CoronaVillains', 'indices': [159, 174]}, {'text': 'Corona', 'indices': [175, 182]}, {'text': 'IndiaFightCorona', 'indices': [183, 200]}]",[],,"New Delhi, India"
79,1243397514511790080,1170296083873812480,"@nsitharaman @PMOIndia 
Sir /madam
Thanks for supporting people of India in such a critical https://t.co/qjsYIAWkXX more suggestion is that please skip minimum 2 emi of loans for all the people of India due to Corona https://t.co/65kGzTT6W9 will helpful for middle class family.",2020-03-27 04:40:43,,en,[],[],,
80,1243397669596180481,1100369099790536704,"Story of Excuse and Reality
.
.
.
#motivation #inspiringvideos #inspiration #corona #coronavirus #coronavirusitalianews #workfromhome #workfromanywhere #positivity #excuses #power #dreams #money #justdoit✔️ #newindia… https://t.co/pY2qbEnCX8",2020-03-27 04:41:20,,en,"[{'text': 'motivation', 'indices': [34, 45]}, {'text': 'inspiringvideos', 'indices': [46, 62]}, {'text': 'inspiration', 'indices': [63, 75]}, {'text': 'corona', 'indices': [76, 83]}, {'text': 'coronavirus', 'indices': [84, 96]}, {'text': 'coronavirusitalianews', 'indices': [97, 119]}, {'text': 'workfromhome', 'indices': [120, 133]}, {'text': 'workfromanywhere', 'indices': [134, 151]}, {'text': 'positivity', 'indices': [152, 163]}, {'text': 'excuses', 'indices': [164, 172]}, {'text': 'power', 'indices': [173, 179]}, {'text': 'dreams', 'indices': [180, 187]}, {'text': 'money', 'indices': [188, 194]}, {'text': 'justdoit', 'indices': [195, 204]}, {'text': 'newindia', 'indices': [207, 216]}]",[],,indore
81,1243397689259077634,1084437658690936832,The police engaged in Corona virus is also discriminating against people.  The police is beating more with the minorities.,2020-03-27 04:41:24,,en,[],[],,"Kannauj, India"
82,1243397960609566721,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS.  NOW THEY WANT TO EXPAND THEIR BUSINESS GLOBALLY.  CAN THIS BE SUPPORTED ? https://t.co/yVHtnE4R3l,2020-03-27 04:42:29,,en,[],[],,INDIA 
83,1243398025701019649,1057263518955655169,"Just a casual click. Stay home and stay safe. #corona
#flowers #nature #flower #love #photography #flowerstagram #art #naturephotography #beautiful #garden #flores #wedding #plants #photooftheday #spring #roses… https://t.co/9K4jdyrLhj",2020-03-27 04:42:45,,en,"[{'text': 'corona', 'indices': [46, 53]}, {'text': 'flowers', 'indices': [54, 62]}, {'text': 'nature', 'indices': [63, 70]}, {'text': 'flower', 'indices': [71, 78]}, {'text': 'love', 'indices': [79, 84]}, {'text': 'photography', 'indices': [85, 97]}, {'text': 'flowerstagram', 'indices': [98, 112]}, {'text': 'art', 'indices': [113, 117]}, {'text': 'naturephotography', 'indices': [118, 136]}, {'text': 'beautiful', 'indices': [137, 147]}, {'text': 'garden', 'indices': [148, 155]}, {'text': 'flores', 'indices': [156, 163]}, {'text': 'wedding', 'indices': [164, 172]}, {'text': 'plants', 'indices': [173, 180]}, {'text': 'photooftheday', 'indices': [181, 195]}, {'text': 'spring', 'indices': [196, 203]}, {'text': 'roses', 'indices': [204, 210]}]",[],,"Kolkata, India"
84,1243398204718080001,4521481402,"@VishweshwarBhat It colud have named china express 
Corona world tour",2020-03-27 04:43:27,,en,[],[],,"Bengaluru, India"
85,1243398300184662017,313264222,@sakshijoshii @Qureshi94691680 We can win the war against Corona virus...,2020-03-27 04:43:50,,en,[],[],,Mumbai
86,1243399067553546241,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS. NOW THEY WANT TO EXPAND THEIR BUSINESS GLOBALLY. CAN THIS BE SUPPORTED? https://t.co/z5N3GKPa1f,2020-03-27 04:46:53,,en,[],[],,INDIA 
87,1243399086134284288,64222598,#Lucknow #GomtiNagar Ujariyaon mosque had a 9:30AM broadcast to request everyone to stay home and offer namaaz for safety of Hindustan so all citizens are saved from Corona. Asked everyone to stay home. Repeated thrice. Kudos @dgpup @myogiadityanath @myogioffice @AwasthiAwanishK,2020-03-27 04:46:58,,en,"[{'text': 'Lucknow', 'indices': [0, 8]}, {'text': 'GomtiNagar', 'indices': [9, 20]}]",[],,"Delhi, Lucknow"
88,1243399257870094336,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS. https://t.co/9T9VQ272Vk,2020-03-27 04:47:38,,en,[],[],,INDIA 
89,1243399274534060032,783251808382779392,"India Lockdown for 21 Days.

#covid_19 #corona #chinavirusoutbreak #outbreak #india @ Gujarat https://t.co/3AtoIfzDW3",2020-03-27 04:47:42,,en,"[{'text': 'covid_19', 'indices': [29, 38]}, {'text': 'corona', 'indices': [39, 46]}, {'text': 'chinavirusoutbreak', 'indices': [47, 66]}, {'text': 'outbreak', 'indices': [67, 76]}, {'text': 'india', 'indices': [77, 83]}]",[],,"Rajkot, India"
90,1243399679712223235,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS. NOW THEY WANT TO EXPAND THEIR BUSINESS GLOBALLY. CAN THIS BE SUPPORTED??? https://t.co/tKyviMbr9u,2020-03-27 04:49:19,,en,[],[],,INDIA 
91,1243399733588049922,765239450855170048,"@PMOIndia @AmitShah @FinMinIndia @ministryofHome

Sir, plz look into this situation, which is getting worse then #COVID2019
#Lockdown21
https://t.co/npJ9t6BDCL",2020-03-27 04:49:32,,en,"[{'text': 'COVID2019', 'indices': [113, 123]}, {'text': 'Lockdown21', 'indices': [124, 135]}]",[],,"Chandigarh, India"
92,1243400022734991360,1161441557502758914,U r write sir please give get free to 3 month of emi and rent please 🙏🙏🙏 https://t.co/LINwugHupy,2020-03-27 04:50:41,,en,[],[],,"गढ़वा, भारत"
93,1243400099159400449,923155225392775168,"@narendramodi Sir as you told that we have to stay at our home until we get victory on this epidemic corona, but i have a question , ""whoever are not having domestic reqired things ,how they can be served thier life, u r requested to provide such facility among us from ghorichak, godda jharkh.",2020-03-27 04:50:59,,en,[],[],,
94,1243400109821276160,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS. NOW THEY WANT TO EXPAND THEIR BUSINESS GLOBALLY. CAN THIS BE SUPPORTED? https://t.co/jLmXVz57pa,2020-03-27 04:51:02,,en,[],[],,INDIA 
95,1243400167274897412,717599185864777728,"Stay home people 
.
. 
#original #binamilesathlade #corona #loveqoutes #rjarjun https://t.co/p3CIiynDSl",2020-03-27 04:51:15,,en,"[{'text': 'original', 'indices': [23, 32]}, {'text': 'binamilesathlade', 'indices': [33, 50]}, {'text': 'corona', 'indices': [51, 58]}, {'text': 'loveqoutes', 'indices': [59, 70]}, {'text': 'rjarjun', 'indices': [71, 79]}]",[],,"Raipur, India"
96,1243400341221036040,887662261539454976,Stupid lady ): Publicity stunt in these times with all the crowd behind her adding to the spread of the virus https://t.co/YYlpY0RUMB,2020-03-27 04:51:57,,en,[],[],,Bengaluru
97,1243400369079607296,624419162,CHINA HAS RUINED THE WHOLE WORLD BY SUPPRESSING FACTS ABOUT CORONA VIRUS. NOW THEY WANT TO EXPAND THEIR BUSINESS.  CAN THIS BE SUPPORTED ? https://t.co/mkpvjB51mA,2020-03-27 04:52:03,,en,[],[],,INDIA 
98,1243400369520037892,2333213653,"Govt taking all the measures. Don't be panic. Stay home, stay safe. Let's fight against corona. @CMofKarnataka @Karnataka_DIPR @DHFWKA @KarnatakaVarthe https://t.co/T8EzYhNiLl",2020-03-27 04:52:04,,en,[],[],,"Kotagal,Chintamani."
99,1243400383512211457,1137275170438041601,"Hopefully, it brings some cheers in a very depressing environment. https://t.co/R9Q26ZBUC5",2020-03-27 04:52:07,,en,[],[],,"Hyderabad, India"
100,1243400740820803584,749947767057969152,"Stop corona
Stay home/safe 
In 
@TheAaryanKartik style 🤗
@DrKumarVishwas
@ABPNews
#IndiaFightsCorona
#21daylockdown https://t.co/WEDjYxXAQI",2020-03-27 04:53:32,,en,"[{'text': 'IndiaFightsCorona', 'indices': [82, 100]}, {'text': '21daylockdown', 'indices': [101, 115]}]",[],,India
101,1243400824534884352,447050225,@kiranshaw @nsitharaman Mam having such huge infrastructure in bio technology under ur esteemed leadership pls do a reserach in finding a drug to cure corona virus and help the humanity. We look forward from you to start few corona testing laboratories across the state.,2020-03-27 04:53:52,,en,[],[],,Bengaluru  India
102,1243400965849362432,896716983449903105,"#Corona creation and updation and deletions🔃
#Lockdown21 #China #COVID #ChineseVirus #COVID2019 #COVID2019 #USA 💀 https://t.co/kl9ItMZpUr",2020-03-27 04:54:26,,en,"[{'text': 'Corona', 'indices': [0, 7]}, {'text': 'Lockdown21', 'indices': [45, 56]}, {'text': 'China', 'indices': [57, 63]}, {'text': 'COVID', 'indices': [64, 70]}, {'text': 'ChineseVirus', 'indices': [71, 84]}, {'text': 'COVID2019', 'indices': [85, 95]}, {'text': 'COVID2019', 'indices': [96, 106]}, {'text': 'USA', 'indices': [107, 111]}]",[],,"Mumbai, India"
103,1243401005946953729,1107916868499603462,Check out @ad_singh's Tweet: https://t.co/ATQDkG4auw,2020-03-27 04:54:35,,en,[],[],,Mysore
104,1243401075995996160,1158391402939764740,"who was in view that Narendra Modi will make successful world leval effort,by leading 5 trillion dare against Corona. मोदी है, तो मुमकिन है।",2020-03-27 04:54:52,,en,[],[],,
105,1243401092991340545,122964927,"@ndtv Hello sir  Sir I appreciate all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please rise this serious matter
Jai hind sir 🙏 🙏",2020-03-27 04:54:56,,en,[],[],,Delhi NCR 
106,1243401218774335488,778377205,President Ramnath kovind is interacting with governors and Lt. governors via video conference on the issue of Corona virus... https://t.co/QSX0dajtLG,2020-03-27 04:55:26,,en,[],[],,New Delhi
107,1243401283165245441,79449173,"Alarming, five more #COVID19 patients found positive in #Nagpur. https://t.co/cFGPXY6eKm",2020-03-27 04:55:41,,en,"[{'text': 'COVID19', 'indices': [20, 28]}, {'text': 'Nagpur', 'indices': [56, 63]}]",[],,Nagpur
108,1243401299242049537,122964927,"Hello sir  Sir I'm a very small business men.. I appreciate your all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family.
Jai hind sir 🙏 🙏 https://t.co/jmumdjbdcM",2020-03-27 04:55:45,,en,[],[],,Delhi NCR 
109,1243401434512502785,923039325192724480,@drmwat_ecor @drmsambalpur @RailMinIndia @eastcoastrail @DRMKhurdaroad @drm_raipur @srdomwat Thanks a lot for showing concern. Social distancing is not possible in running room. Its a matter of few days. India fights Corona. We will win. Jai hind🙏🙏🙏🙏,2020-03-27 04:56:17,,en,[],[],,Bhubaneswar
110,1243401479534161921,2813170686,"VERY TRUE. I AGREE
DR KORPE
@PMOIndia
@FinMinIndia @AdvYashomatiINC
@bb_thorat
@NitinRaut_INC @RahulGandhi @AshokChavanINC @INCIndia @INCMaharashtra @avinashpandeinc @ashishdua_INC @abhijitsapkal1 @prithvrj @shalinit_6 @priyankagandhi @Jayant_R_Patil @PawarSpeaks @AjitPawarSpeaks https://t.co/g1nbsrpwxC",2020-03-27 04:56:28,,en,[],[],,Akola
111,1243401534357917696,846609444221829121,"Become a Corona Warrior and make your loved ones stay at home for 21 days... #CoronaWarriors
https://t.co/AuYaHfrJTE https://t.co/M3R6V8nP4M",2020-03-27 04:56:41,,en,"[{'text': 'CoronaWarriors', 'indices': [77, 92]}]",[],,कुशभवनपुर(सुल्तानपुर)
112,1243401571318124545,411357280,"#BreakingNews 
5 new persons tested +ve for #Corona #virus #Nagpur  Of them, 1 is from Gondia, 3 are family members of yesterday's +ve patient and 1 his servant; confirms Divisional commissioner Dr Sanjeev Kumar. @timesofindia @TOI_Nagpur
#coronaupdatesindia #CoronavirusOutbreak https://t.co/8AwimRx8mc",2020-03-27 04:56:50,,en,"[{'text': 'BreakingNews', 'indices': [0, 13]}, {'text': 'Corona', 'indices': [44, 51]}, {'text': 'virus', 'indices': [52, 58]}, {'text': 'Nagpur', 'indices': [59, 66]}, {'text': 'coronaupdatesindia', 'indices': [239, 258]}, {'text': 'CoronavirusOutbreak', 'indices': [259, 279]}]",[],,Nagpur Maharashtra India
113,1243401724997427204,251691973,Irony died consuming Corona flavored noodles https://t.co/iBAhRCkuFS,2020-03-27 04:57:27,,en,[],[],,ODISHA  India
114,1243401928379252738,1232204233073549312,"@capt_amarinder sir, great job, i salute you. go get lost corona",2020-03-27 04:58:15,,en,[],[],,
115,1243401949514305539,1210770719111385090,"#PrabhasDonated 75L to TamilNadu Farmers 
Donated 1Cr to Kerala Relief Fund 
Donated 5L to Jesus Orphanage Home 
Donated 10L to Blind School 
Donated 4Cr to To Fight against Corona

Eevanni Evaro Chepthe Thappa Manaku Thelisevi Kadhu
మనుష్యులందు నీ కథ మహర్షి లాగ సాగద!!
#Prabhas https://t.co/QSoyZXSeeT",2020-03-27 04:58:20,,en,"[{'text': 'PrabhasDonated', 'indices': [0, 15]}, {'text': 'Prabhas', 'indices': [270, 278]}]",[],,"Andhra Pradesh, India"
116,1243401956913082368,809766153077682176,@PrakashJavdekar @narendramodi @DDNational @narendramodi Reapeating my humble request of  broadcasting #Ramcharitmanas on all the stations of @airnewsalerts Which will certainly boast the moral of the country in the crisis of #Corona ! It's also occasion to celebrate the construction of Ram Mandir at Ayodhya  !! @RSSorg,2020-03-27 04:58:22,,en,"[{'text': 'Ramcharitmanas', 'indices': [103, 118]}, {'text': 'Corona', 'indices': [226, 233]}]",[],,
117,1243401995588743168,1241968150960197633,"Everyone : Corona is very dangerous. 

Le MDH wale chaha : https://t.co/LkLQ8LckIP",2020-03-27 04:58:31,,en,[],[],,
118,1243402022700777473,873355058443952130,"Cool 🤫🥳
#COVID #CoronavirusLockdown #Corona #coronovirusindia #StaySafeStayHome #StaySafe https://t.co/oTScapESEe",2020-03-27 04:58:38,,en,"[{'text': 'COVID', 'indices': [8, 14]}, {'text': 'CoronavirusLockdown', 'indices': [15, 35]}, {'text': 'Corona', 'indices': [36, 43]}, {'text': 'coronovirusindia', 'indices': [44, 61]}, {'text': 'StaySafeStayHome', 'indices': [62, 79]}, {'text': 'StaySafe', 'indices': [80, 89]}]",[],,"Madurai South, India"
119,1243402079160303618,67617164,"Appeal to all faithful to offer #Zuhur prayers today at home &amp; to not congregate for Juma namaz at mosques. 
Maintain social distane - Be safe Prevent #Corona to spread. https://t.co/HsBZi56sEq",2020-03-27 04:58:51,,en,"[{'text': 'Zuhur', 'indices': [32, 38]}, {'text': 'Corona', 'indices': [155, 162]}]",[],,India
120,1243402405670047746,124685042,Heavy rain in city Ludhiana Stay in Home day 3 start blessing showers by God For better for #CoronavirusLockdown #CoronaVillains #IndiaFightsCorona Make Distance  save You and family from corona virus. Me Social Distansing #StayHomeSaveLives #StayHome https://t.co/9S8uWYxVGi,2020-03-27 05:00:09,,en,"[{'text': 'CoronavirusLockdown', 'indices': [92, 112]}, {'text': 'CoronaVillains', 'indices': [113, 128]}, {'text': 'IndiaFightsCorona', 'indices': [129, 147]}, {'text': 'StayHomeSaveLives', 'indices': [223, 241]}, {'text': 'StayHome', 'indices': [242, 251]}]",[],,
121,1243402426750652419,2252236364,"@raghvrai India has been benefited from #संतों_की_दूरदर्शिता coz of which India having 2nd population in world still we are far much better then any other country in terms of corona infected cases. 
https://t.co/6fqap3LHvw",2020-03-27 05:00:14,,en,"[{'text': 'संतों_की_दूरदर्शिता', 'indices': [40, 60]}]",[],,"Mumbai, India"
122,1243402575568752642,20899069,Moody's has slashed India GDP  in 2020 to 2.5 % from an earlier estimate of 5.3 % on back of corona pandemic,2020-03-27 05:00:49,,en,[],[],,"Mumbai, India and New Delhi"
123,1243402649128456195,1026530027356258304,"@narendramodi Sir, Regarding COVID-19, please give instructions to all grama panchayath members all over the country to supervise their village, control crowd and unwanted outings. this will helps in fights against CORONA disease.
@",2020-03-27 05:01:07,,en,[],[],,"Karnataka, India"
124,1243402761581912065,1101019894265597952,"@TheKavitaSingh @narendramodi What are the reasons and compulsions that people are returning to their villages on foot, the government should fulfill the requirement of the people working in the city, otherwise these people will carry the corona virus to the village which will be very terrible.🙏
@PMOIndia",2020-03-27 05:01:34,,en,[],[],,"Sultanpur, Uttar Pradesh,India"
125,1243402858390675456,138299412,"#MCI should take the judgement call now, says Narayana Health boss! #Lockdown21 #Corona @mygovindia #Coronaindia @MoHFW_INDIA @rskumarifs @NITIAayog https://t.co/GDuYxzpQgB",2020-03-27 05:01:57,,en,"[{'text': 'MCI', 'indices': [0, 4]}, {'text': 'Lockdown21', 'indices': [68, 79]}, {'text': 'Corona', 'indices': [80, 87]}, {'text': 'Coronaindia', 'indices': [100, 112]}]",[],,"Kerala, India"
126,1243402997213696000,1053549907817033728,Corona virus attack is 3rd world war china is the originator. But India should show the power of Indians to fight against this biological https://t.co/umDsL9wUWv India should stand together with the Honourable PM of India shri Modiji.Hum honge kamiyab.jai Hind #IndiaFightsCorona,2020-03-27 05:02:30,,en,"[{'text': 'IndiaFightsCorona', 'indices': [261, 279]}]",[],,"Port Blair, India"
127,1243403073839480834,3394361547,"Dear Indian's some peoples are ""Blocking roads"" in some district's like @mysore #Gadag @Davanagere . Due to this if any one struggle from any disease ambulances may not come to rcve patient so, I'm requesting to eryone #sequester yourself in ur home that better.@corona @PMOIndia https://t.co/zRTEl99AFd",2020-03-27 05:02:48,,en,"[{'text': 'Gadag', 'indices': [80, 86]}, {'text': 'sequester', 'indices': [219, 229]}]",[],,"Tumkur, India"
128,1243403119301513216,760700307756244993,"#StayAwareStaySafe
Wash your hands time to time to stop spreading of Corona https://t.co/jLmsvEjfCW",2020-03-27 05:02:59,,en,"[{'text': 'StayAwareStaySafe', 'indices': [0, 18]}]",[],,"Jaipur, India"
129,1243403164272840706,733879350815117313,"On a Positive note...This is a Reset time for Earth..We may see some better developments in  Nature..post Corona.
This too shall Pass. https://t.co/fK6NE2nAMT",2020-03-27 05:03:10,,en,[],[],,
130,1243403203061792769,804523363175497728,Big heart ❤ https://t.co/uKYAyWGhyV,2020-03-27 05:03:19,,en,[],[],,
131,1243403315855032322,1132549144201945088,"#सत्संग_से_अद्भुतलाभ We learn from the satsang of Satguru that there is a God who eradicates even the worst of diseases, even if it is an epidemic like corona. https://t.co/rQxiHBBQK4#सत्संग_से_अद्भुतलाभ",2020-03-27 05:03:46,,en,"[{'text': 'सत्संग_से_अद्भुतलाभ', 'indices': [0, 20]}]",[],,
132,1243403423694770181,1158391402939764740,RBI Governor anounsing economic measures will raise money to compansate chalanges of Indian economy due to Corona. It will be adversed to economy &amp; developement. RBI made easy loan availability. It's nice.,2020-03-27 05:04:12,,en,[],[],,
133,1243403998893182982,122964927,"Hello sir  Sir I appreciate all step. Take on corona virus Sir I just want to say please. Carry forward our EMI for one or two months. like home loan EMI vehicle loan EMI. it will be great help for all middle class family. Please rise this serious matter
Jai hind sir 🙏 🙏 https://t.co/4y5NONjcOC",2020-03-27 05:06:29,,en,[],[],,Delhi NCR 
