,id_str,user_id,text,created_at,entities,lang,time_zone
31,1243139116968988672,147498005,"Govt announces that women account holders to get Rs 500 per month amidst Corona virus crisis

Lets not forget the women might have children as well as husband

Means a family of 3 with 500 for a month

500/30 = 16.66 per day

16.66 /3 = Rs. 5.30 per person

Rs.5.30 mein ho jyga?",2020-03-26 11:33:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
32,1243139254865125378,1241240977357950976,Heard a new news today that the corona virus is spreading through flies! Pls clarify...,2020-03-26 11:34:29,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
33,1243139339581714435,99538824,@PartTimeCynic @Punjaabi_Tadkaa Thaaaaaaaanks Kavs!🤗 Go Corona Go!,2020-03-26 11:34:49,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PartTimeCynic', 'name': 'Kavya Iyengar', 'id': 845113046, 'id_str': '845113046', 'indices': [0, 14]}, {'screen_name': 'Punjaabi_Tadkaa', 'name': 'A.', 'id': 143794453, 'id_str': '143794453', 'indices': [15, 31]}], 'urls': []}",en,
34,1243139366853042176,1242027273789661185,"@Inkhabar @NewsX @PMOIndia @narendramodi @MoHFW_INDIA @MIB_India Malwi rap on corona, made by us.... 
#GoCoronaCoronaGo #gocorona #infotainment https://t.co/MXYD66uTan",2020-03-26 11:34:56,"{'hashtags': [{'text': 'GoCoronaCoronaGo', 'indices': [102, 119]}, {'text': 'gocorona', 'indices': [120, 129]}, {'text': 'infotainment', 'indices': [130, 143]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Inkhabar', 'name': 'InKhabar', 'id': 291630681, 'id_str': '291630681', 'indices': [0, 9]}, {'screen_name': 'NewsX', 'name': 'NewsX', 'id': 23405846, 'id_str': '23405846', 'indices': [10, 16]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [17, 26]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [27, 40]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [41, 53]}, {'screen_name': 'MIB_India', 'name': 'MIB India 🇮🇳 #StayHome #StaySafe', 'id': 920488039, 'id_str': '920488039', 'indices': [54, 64]}], 'urls': [], 'media': [{'id': 1243139261102043136, 'id_str': '1243139261102043136', 'indices': [144, 167], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1243139261102043136/pu/img/nE4LLAGUOIOfSs6e.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1243139261102043136/pu/img/nE4LLAGUOIOfSs6e.jpg', 'url': 'https://t.co/MXYD66uTan', 'display_url': 'pic.twitter.com/MXYD66uTan', 'expanded_url': 'https://twitter.com/VarshaS04578321/status/1243139366853042176/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",en,
35,1243139387451478016,2787197324,"Sorry affairs..

@uddhavthackeray &amp; @MahaPolice had failed to control, nuisance by Muslim community during corona crisis..

#muslim boys roaming on roads r like corona bomb.

Why @OfficeofUT is so lenient against muslims.

Is it appeasment of Muslims..",2020-03-26 11:35:01,"{'hashtags': [{'text': 'muslim', 'indices': [128, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'uddhavthackeray', 'name': 'Uddhav Thackeray', 'id': 66475808, 'id_str': '66475808', 'indices': [17, 33]}, {'screen_name': 'MahaPolice', 'name': 'Maharashtra Police', 'id': 763396288222289920, 'id_str': '763396288222289920', 'indices': [40, 51]}, {'screen_name': 'OfficeofUT', 'name': 'Office of Uddhav Thackeray', 'id': 1144169755672113155, 'id_str': '1144169755672113155', 'indices': [183, 194]}], 'urls': []}",en,
36,1243139517332090880,945487277156732928,"Please take care if you see any poor around you 
#21daylockdown #COVID2019 #Lockdown21 #CoronavirusLockdown #Corona https://t.co/9oKD90Y2jq",2020-03-26 11:35:32,"{'hashtags': [{'text': '21daylockdown', 'indices': [49, 63]}, {'text': 'COVID2019', 'indices': [64, 74]}, {'text': 'Lockdown21', 'indices': [75, 86]}, {'text': 'CoronavirusLockdown', 'indices': [87, 107]}, {'text': 'Corona', 'indices': [108, 115]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243139502467452928, 'id_str': '1243139502467452928', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/EUCEyoLUEAAJ1c4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCEyoLUEAAJ1c4.jpg', 'url': 'https://t.co/9oKD90Y2jq', 'display_url': 'pic.twitter.com/9oKD90Y2jq', 'expanded_url': 'https://twitter.com/TheTopSecrets6/status/1243139517332090880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",en,
37,1243139610030432257,220574548,"Pls invent some mobile app to detect or test corona virus 🦠 infections.
This would make our lives more safe as many of us using devices📱only correct lifesaver app we need.🙏🏻
@Microsoft @Windows @Google @AppleSupport @ForbesTech #Coronaindia #Apple #COVID19 #WarAgainstVirus",2020-03-26 11:35:54,"{'hashtags': [{'text': 'Coronaindia', 'indices': [228, 240]}, {'text': 'Apple', 'indices': [241, 247]}, {'text': 'COVID19', 'indices': [248, 256]}, {'text': 'WarAgainstVirus', 'indices': [257, 273]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Microsoft', 'name': 'Micros🎃ft', 'id': 74286565, 'id_str': '74286565', 'indices': [174, 184]}, {'screen_name': 'Windows', 'name': 'Windows', 'id': 15670515, 'id_str': '15670515', 'indices': [185, 193]}, {'screen_name': 'Google', 'name': 'Google', 'id': 20536157, 'id_str': '20536157', 'indices': [194, 201]}, {'screen_name': 'AppleSupport', 'name': 'Apple Support', 'id': 3309375033, 'id_str': '3309375033', 'indices': [202, 215]}, {'screen_name': 'ForbesTech', 'name': 'Forbes Tech', 'id': 14885549, 'id_str': '14885549', 'indices': [216, 227]}], 'urls': []}",en,
38,1243139659363803136,1216552165923344385,"Corona Viruses Attacked 
YOGESHRAJBHAR https://t.co/e9T3RnySv2",2020-03-26 11:36:05,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243139598273744897, 'id_str': '1243139598273744897', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EUCE4NFUEAEt3hJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCE4NFUEAEt3hJ.jpg', 'url': 'https://t.co/e9T3RnySv2', 'display_url': 'pic.twitter.com/e9T3RnySv2', 'expanded_url': 'https://twitter.com/TvRajbhar/status/1243139659363803136/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 1280, 'resize': 'fit'}}}]}",en,
39,1243139672143847424,792628843651575808,"BP Anantapur in Nellore Territory rendering helping hands to Policemen and Ambulance drivers who are doing humanity service in controlling Corona, by providing snacks, water and food to them. @BPCLimited @BPCLRetail @ts_state https://t.co/rvUp4fF9u9",2020-03-26 11:36:08,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BPCLimited', 'name': 'Bharat Petroleum', 'id': 2854166772, 'id_str': '2854166772', 'indices': [192, 203]}, {'screen_name': 'BPCLRetail', 'name': 'BPCL Fuel Stations', 'id': 774545241185615873, 'id_str': '774545241185615873', 'indices': [204, 215]}, {'screen_name': 'ts_state', 'name': 'BPC', 'id': 1094562348914753538, 'id_str': '1094562348914753538', 'indices': [216, 225]}], 'urls': [], 'media': [{'id': 1243139644880904199, 'id_str': '1243139644880904199', 'indices': [226, 249], 'media_url': 'http://pbs.twimg.com/media/EUCE66tU4Acv0ik.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCE66tU4Acv0ik.jpg', 'url': 'https://t.co/rvUp4fF9u9', 'display_url': 'pic.twitter.com/rvUp4fF9u9', 'expanded_url': 'https://twitter.com/BPCRetailNellor/status/1243139672143847424/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 1280, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",en,
40,1243139736400609280,774367084168024064,"@CPMumbaiPolice @AnilDeshmukhNCP @AmitShah
Sir How we can Face Corona and win a war when we cant stop these peoples from attacking on Mumbai Police on duty . https://t.co/CKzY9hiiaV",2020-03-26 11:36:24,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CPMumbaiPolice', 'name': 'CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [0, 15]}, {'screen_name': 'AnilDeshmukhNCP', 'name': 'ANIL DESHMUKH', 'id': 825563486591795200, 'id_str': '825563486591795200', 'indices': [16, 32]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [33, 42]}], 'urls': [], 'media': [{'id': 1243139313354682370, 'id_str': '1243139313354682370', 'indices': [158, 181], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1243139313354682370/pu/img/HyXJeDALIjW1ZkY9.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1243139313354682370/pu/img/HyXJeDALIjW1ZkY9.jpg', 'url': 'https://t.co/CKzY9hiiaV', 'display_url': 'pic.twitter.com/CKzY9hiiaV', 'expanded_url': 'https://twitter.com/surya_adhate/status/1243139736400609280/video/1', 'type': 'photo', 'sizes': {'large': {'w': 352, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 352, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 352, 'h': 640, 'resize': 'fit'}}}]}",en,
41,1243139785780113408,1242027273789661185,"@NewsNationTV Malwi rap on corona, made by us.... 
#GoCoronaCoronaGo #gocorona #infotainment https://t.co/02ZQ31KzWv",2020-03-26 11:36:36,"{'hashtags': [{'text': 'GoCoronaCoronaGo', 'indices': [51, 68]}, {'text': 'gocorona', 'indices': [69, 78]}, {'text': 'infotainment', 'indices': [79, 92]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NewsNationTV', 'name': 'News Nation', 'id': 1039015705, 'id_str': '1039015705', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1243139632058912773, 'id_str': '1243139632058912773', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1243139632058912773/pu/img/GQfigLSCOOeA2TpH.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1243139632058912773/pu/img/GQfigLSCOOeA2TpH.jpg', 'url': 'https://t.co/02ZQ31KzWv', 'display_url': 'pic.twitter.com/02ZQ31KzWv', 'expanded_url': 'https://twitter.com/VarshaS04578321/status/1243139785780113408/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}",en,
42,1243139916348805125,130731984,"@DHFWKA Sir, in your app, Panjim bus stand is marked near Sindhanur, Raichur dist. Panjim is in Goa. Please fix this. I was shocked to see Corona Positive patient near Sindhaunr-Gangavati.",2020-03-26 11:37:07,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DHFWKA', 'name': ""K'taka Health Dept"", 'id': 826734320018661378, 'id_str': '826734320018661378', 'indices': [0, 7]}], 'urls': []}",en,
43,1243140051120209921,586638314,"Don't Panic.
You will not run out of Essentials.
Just do your part and Stay Safe. 

#indiafightscorona #covid_19 #covid #corona #quarantine #socialdistancing #physicaldistancing @ Panchkula, India https://t.co/W0ASwpAf09",2020-03-26 11:37:39,"{'hashtags': [{'text': 'indiafightscorona', 'indices': [84, 102]}, {'text': 'covid_19', 'indices': [103, 112]}, {'text': 'covid', 'indices': [113, 119]}, {'text': 'corona', 'indices': [120, 127]}, {'text': 'quarantine', 'indices': [128, 139]}, {'text': 'socialdistancing', 'indices': [140, 157]}, {'text': 'physicaldistancing', 'indices': [158, 177]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/W0ASwpAf09', 'expanded_url': 'https://www.instagram.com/p/B-MggX1lQyv/?igshid=vuzi1h88myu9', 'display_url': 'instagram.com/p/B-MggX1lQyv/…', 'indices': [197, 220]}]}",en,
44,1243140214362644480,1384214876,"Corona virus 🦠 Support Doctor &amp; Police Stay Home 🙏🙏🙏 share This Message please 
Regard 
#Tulsimagician @ Delhi, India https://t.co/tzH0Qu0j84",2020-03-26 11:38:18,"{'hashtags': [{'text': 'Tulsimagician', 'indices': [92, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tzH0Qu0j84', 'expanded_url': 'https://www.instagram.com/p/B-MfpwhAKsq/?igshid=z1o8uap6mxy4', 'display_url': 'instagram.com/p/B-MfpwhAKsq/…', 'indices': [122, 145]}]}",en,
45,1243140580651098112,1149995350582677506,"Yeh Chootiye jaha Miley na tumhey, inko soot doh! | Avi Dandiya latest p... https://t.co/mzieOIjTzi via @YouTube
Know to #Reality
#Keep_distance_with_unity of #thought to fight #CORONA",2020-03-26 11:39:45,"{'hashtags': [{'text': 'Reality', 'indices': [121, 129]}, {'text': 'Keep_distance_with_unity', 'indices': [130, 155]}, {'text': 'thought', 'indices': [159, 167]}, {'text': 'CORONA', 'indices': [177, 184]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [104, 112]}], 'urls': [{'url': 'https://t.co/mzieOIjTzi', 'expanded_url': 'https://youtu.be/Tyle4fTGftA', 'display_url': 'youtu.be/Tyle4fTGftA', 'indices': [76, 99]}]}",en,
46,1243140592579854337,1490095309,I'm not a bhakt .... But putting on blindfolds when something good happens is not my kind of job ... #Lockdown21 #21daylockdown #CoronavirusLockdown #ChineseVirus #ThursdayMotivation #Corona https://t.co/TFoXQlTHTF,2020-03-26 11:39:48,"{'hashtags': [{'text': 'Lockdown21', 'indices': [101, 112]}, {'text': '21daylockdown', 'indices': [113, 127]}, {'text': 'CoronavirusLockdown', 'indices': [128, 148]}, {'text': 'ChineseVirus', 'indices': [149, 162]}, {'text': 'ThursdayMotivation', 'indices': [163, 182]}, {'text': 'Corona', 'indices': [183, 190]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TFoXQlTHTF', 'expanded_url': 'https://twitter.com/pankajjha_/status/1243126850102034432', 'display_url': 'twitter.com/pankajjha_/sta…', 'indices': [191, 214]}]}",en,
47,1243140619909730304,136613781,@kiran_vsk @Srikanth050593 Okavela investment kosam aithe corona sodhi thagge varaku wait,2020-03-26 11:39:54,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kiran_vsk', 'name': 'Hypocrite.', 'id': 1013645808443375617, 'id_str': '1013645808443375617', 'indices': [0, 10]}, {'screen_name': 'Srikanth050593', 'name': 'Srikanthinte Prathikaram', 'id': 989046166313631744, 'id_str': '989046166313631744', 'indices': [11, 26]}], 'urls': []}",en,
48,1243140650108772352,454690162,"I completely support police actions . For 100000 indians we have 140 police , and if corona spreads in india it will destroy our country permanently. Hats of to police and their actions https://t.co/lZfkemkkaO",2020-03-26 11:40:02,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lZfkemkkaO', 'expanded_url': 'https://twitter.com/djmoolya/status/1243044203027779584', 'display_url': 'twitter.com/djmoolya/statu…', 'indices': [186, 209]}]}",en,
49,1243140652252135429,1242692800350748673,"Hi please give the treatment for who  suffering from corona 19 ,please take one glass of milk, add one tea spoon of termaric powder, one spoon of honey and one spoon of ginger juice mix it well boil it 5 minutes and filter it and serve the 1st and second stage people it may",2020-03-26 11:40:02,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",en,
50,1243140784834203648,3317546796,"@nsitharaman @FinMinIndia @PIB_India Govt announces that women account holders to get Rs 500 per month amidst Corona virus crisis

Lets not forget the women might have children as well as husband

Means a family of 3 with 500 for a month

500/30 = 16.66 per day

16.66 /3 = Rs. 5.30 per person

Rs.5.30 mein ho jyga?",2020-03-26 11:40:34,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nsitharaman', 'name': 'Nirmala Sitharaman', 'id': 58243368, 'id_str': '58243368', 'indices': [0, 12]}, {'screen_name': 'FinMinIndia', 'name': 'Ministry of Finance', 'id': 2613904818, 'id_str': '2613904818', 'indices': [13, 25]}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': 231033118, 'id_str': '231033118', 'indices': [26, 36]}], 'urls': []}",en,
51,1243140881261006850,1189725620491546626,Thankyou sir @PawanKalyan https://t.co/vQ4IJM4uD3,2020-03-26 11:40:57,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PawanKalyan', 'name': 'Pawan Kalyan', 'id': 2719753171, 'id_str': '2719753171', 'indices': [13, 25]}], 'urls': [{'url': 'https://t.co/vQ4IJM4uD3', 'expanded_url': 'https://twitter.com/PawanKalyan/status/1243013014762094592', 'display_url': 'twitter.com/PawanKalyan/st…', 'indices': [26, 49]}]}",en,
52,1243141129354149888,1199270542194294784,"➡️ "" Don't touch your face ""
.
➡️ "" stay home stay safe ""
.
@inficoders_technolab
.
#inficoders_technolab #logodesign #knowledgevalley #clintwork #digitalmarketingtips #digitalmedia  #creativegraphics  #indiafightcorona #corona #coronavirusitalianews #socialdistancing https://t.co/GbDtYdfEum",2020-03-26 11:41:56,"{'hashtags': [{'text': 'inficoders_technolab', 'indices': [84, 105]}, {'text': 'logodesign', 'indices': [106, 117]}, {'text': 'knowledgevalley', 'indices': [118, 134]}, {'text': 'clintwork', 'indices': [135, 145]}, {'text': 'digitalmarketingtips', 'indices': [146, 167]}, {'text': 'digitalmedia', 'indices': [168, 181]}, {'text': 'creativegraphics', 'indices': [183, 200]}, {'text': 'indiafightcorona', 'indices': [202, 219]}, {'text': 'corona', 'indices': [220, 227]}, {'text': 'coronavirusitalianews', 'indices': [228, 250]}, {'text': 'socialdistancing', 'indices': [251, 268]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243141115877814277, 'id_str': '1243141115877814277', 'indices': [269, 292], 'media_url': 'http://pbs.twimg.com/media/EUCGQimUcAUrdV1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCGQimUcAUrdV1.jpg', 'url': 'https://t.co/GbDtYdfEum', 'display_url': 'pic.twitter.com/GbDtYdfEum', 'expanded_url': 'https://twitter.com/InficodersT/status/1243141129354149888/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",en,
53,1243141175764082690,522413095,"Become a Corona Warrior and make your loved ones stay at home for 21 days... #CoronaWarriors
https://t.co/ddTHqymPz8

via NaMo App https://t.co/SInYBVPVII",2020-03-26 11:42:07,"{'hashtags': [{'text': 'CoronaWarriors', 'indices': [77, 92]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ddTHqymPz8', 'expanded_url': 'https://www.youtube.com/watch?v=VGKEJOx-JfQ', 'display_url': 'youtube.com/watch?v=VGKEJO…', 'indices': [93, 116]}], 'media': [{'id': 1243141162661056512, 'id_str': '1243141162661056512', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/EUCGTQ4UEAAAru3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUCGTQ4UEAAAru3.jpg', 'url': 'https://t.co/SInYBVPVII', 'display_url': 'pic.twitter.com/SInYBVPVII', 'expanded_url': 'https://twitter.com/DhanrajHirawat/status/1243141175764082690/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 1029, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 1029, 'resize': 'fit'}, 'small': {'w': 677, 'h': 680, 'resize': 'fit'}}}]}",en,
