,id_str,user_id,text,created_at,entities,user_location,lang,time_zone,location
338,1243246091434446848,1126158431130284032,"You are destroyed, But your help is from Me.
Hosea 13:9

#BibleVerses #Bible #BibleStudy #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown https://t.co/4ZXcQYDdrV",2020-03-26 18:39:01,"{'hashtags': [{'text': 'BibleVerses', 'indices': [57, 69]}, {'text': 'Bible', 'indices': [70, 76]}, {'text': 'BibleStudy', 'indices': [77, 88]}, {'text': 'hopeinchrist', 'indices': [89, 102]}, {'text': 'repentjesusiscoming', 'indices': [103, 123]}, {'text': 'SecondComing', 'indices': [124, 137]}, {'text': 'Corona', 'indices': [138, 145]}, {'text': 'COVID19', 'indices': [146, 154]}, {'text': 'Covid_19', 'indices': [155, 164]}, {'text': 'coronavirus', 'indices': [165, 177]}, {'text': 'selfquarantine', 'indices': [178, 193]}, {'text': 'LockedDown', 'indices': [194, 205]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243246080583581696, 'id_str': '1243246080583581696', 'indices': [206, 229], 'media_url': 'http://pbs.twimg.com/media/EUDluSmUwAASP_w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDluSmUwAASP_w.jpg', 'url': 'https://t.co/4ZXcQYDdrV', 'display_url': 'pic.twitter.com/4ZXcQYDdrV', 'expanded_url': 'https://twitter.com/daily_breads/status/1243246091434446848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",,en,,
339,1243246181519515653,4779130153,"Who would have thought that a virus would bring d world down on knees .. while countries were stocking missiles , drones , ammunition , here comes an enemy which requires soap , water ,masks &amp; vantilators to win d war. #Corona reflection

Time to get our priorities right!",2020-03-26 18:39:22,"{'hashtags': [{'text': 'Corona', 'indices': [223, 230]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"New Delhi, India"
340,1243246218274156544,1087680624184287232,"@timesofindia Wuhan-Shanghai =839 km
Wuhan-Beijing = 1152 km
Wuhan-Milan  = 15000 km
Wuhan-New York = 15000 km
 *No effect of corona in Beijing/Shanghai
*But deaths in Italy,Iran,Europe &amp; ruining the 🌍 economy
 *All business areas of 🇨🇳 r safe

Can any1 able to digest this fact??
 *Copied.",2020-03-26 18:39:31,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'timesofindia', 'name': 'The Times Of India', 'id': 134758540, 'id_str': '134758540', 'indices': [0, 13]}], 'urls': []}",,en,,Malleshwaram(B'luru)/Kundapura
341,1243246255066628097,365429455,"@narendramodi Corona Pandemic is Nature's ""TIT FOR TAT"".",2020-03-26 18:39:40,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [0, 13]}], 'urls': []}",,en,,Jaipur
342,1243246271051096064,3361415000,"Today both Italy and US would have more Corona cases than China. By end of the 31st march maybe the total count would cross 1 million people worldwide. 😓 
#COVID2019 #ChineseVirus19 #CoronaVillains",2020-03-26 18:39:44,"{'hashtags': [{'text': 'COVID2019', 'indices': [155, 165]}, {'text': 'ChineseVirus19', 'indices': [166, 181]}, {'text': 'CoronaVillains', 'indices': [182, 197]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"Mumbai, India"
343,1243246281071312896,733223165048979457,@rohini_sgh @d_s_thakur Hunger is still a bigger virus compared to Corona,2020-03-26 18:39:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rohini_sgh', 'name': 'Rohini Singh', 'id': 267861878, 'id_str': '267861878', 'indices': [0, 11]}, {'screen_name': 'd_s_thakur', 'name': 'Dinesh S. Thakur', 'id': 1173286656, 'id_str': '1173286656', 'indices': [12, 23]}], 'urls': []}",,en,,delhi
344,1243246716188418049,779670312732372993,"Analysis of data reveal that almost all #Corona affected persons in India are those returning from abroad&amp;those came to India recently including Islamic 'preachers'. It means that virus spread is serous in WestAsian countries,besides Europe&amp; America.Real no seems to be much more https://t.co/YlPdqbFiiY",2020-03-26 18:41:30,"{'hashtags': [{'text': 'Corona', 'indices': [40, 47]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YlPdqbFiiY', 'expanded_url': 'https://twitter.com/dhanyarajendran/status/1243212652609855493', 'display_url': 'twitter.com/dhanyarajendra…', 'indices': [288, 311]}]}",,en,,"Chennai, India"
345,1243246859562430466,3270156596,"Family ke sath time spend Karo na. 
Khud ke health ka dhyaan rakho na. 
Khud se pyaaar karo naa. 
Go Corona 🙏
In simple words, fulfill all your dreams you planned sitting on your office desk to cook &amp; binge eat /… https://t.co/hHL9sboWzc",2020-03-26 18:42:04,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hHL9sboWzc', 'expanded_url': 'https://www.instagram.com/p/B9_Ch8UgOgI/?igshid=1gfnyx17h64pe', 'display_url': 'instagram.com/p/B9_Ch8UgOgI/…', 'indices': [218, 241]}]}",,en,,mumbai
346,1243246878017216512,1009801184461447168,Say How Government can help for they have the money https://t.co/azR6SdwfDo,2020-03-26 18:42:08,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/azR6SdwfDo', 'expanded_url': 'https://twitter.com/sardesairajdeep/status/1243166974051573762', 'display_url': 'twitter.com/sardesairajdee…', 'indices': [52, 75]}]}",,en,,"Mumbai, India"
347,1243246913559752704,1179803850397474816,See hindu way of life admired by Americans at the outbreak of corona pandemic https://t.co/RknPVtOw5x,2020-03-26 18:42:17,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243246894995759104, 'id_str': '1243246894995759104', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/media/EUDmdshUYAAulqy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDmdshUYAAulqy.jpg', 'url': 'https://t.co/RknPVtOw5x', 'display_url': 'pic.twitter.com/RknPVtOw5x', 'expanded_url': 'https://twitter.com/AjaySin56816237/status/1243246913559752704/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]}",,en,,"New Delhi, India"
348,1243246969608237056,2911569907,Is castor oil and cow urine useful for treating corona infection. Can any Ayurvedic company do research on this?  It’s a request for research #CoronaKoDhona #pmoindia #Patanjali #dabur #Himalayas @Ramdev52 @narendramodi,2020-03-26 18:42:30,"{'hashtags': [{'text': 'CoronaKoDhona', 'indices': [142, 156]}, {'text': 'pmoindia', 'indices': [157, 166]}, {'text': 'Patanjali', 'indices': [167, 177]}, {'text': 'dabur', 'indices': [178, 184]}, {'text': 'Himalayas', 'indices': [185, 195]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ramdev52', 'name': 'babaRamdev', 'id': 769014188668755968, 'id_str': '769014188668755968', 'indices': [196, 205]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [206, 219]}], 'urls': []}",,en,,"Anantapura, Bengaluru"
349,1243247036670959616,318857211,"Who released Corona viruse? Who will trust China? How come Xi, Pres of China, visiting Corona wards with just one simple mask, without full  body protection, while health workers wear the same? It appears, he already had antidote before visiting the wards. A criminal drama by PRC",2020-03-26 18:42:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,Coimbatore. India
350,1243247209220575234,151823803,"Rest of the world

#krunalpanchal90 #china #world #corona #creative #whatsapp📲 #IndiaFightsCorona #worldfightscorona #staysafe #stayhome @narendramodi #chinaleft #covid_19 @ Ahmedabad, India https://t.co/xgxkmjBWAC",2020-03-26 18:43:27,"{'hashtags': [{'text': 'krunalpanchal90', 'indices': [19, 35]}, {'text': 'china', 'indices': [36, 42]}, {'text': 'world', 'indices': [43, 49]}, {'text': 'corona', 'indices': [50, 57]}, {'text': 'creative', 'indices': [58, 67]}, {'text': 'whatsapp', 'indices': [68, 77]}, {'text': 'IndiaFightsCorona', 'indices': [79, 97]}, {'text': 'worldfightscorona', 'indices': [98, 116]}, {'text': 'staysafe', 'indices': [117, 126]}, {'text': 'stayhome', 'indices': [127, 136]}, {'text': 'chinaleft', 'indices': [151, 161]}, {'text': 'covid_19', 'indices': [162, 171]}], 'symbols': [], 'user_mentions': [{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [137, 150]}], 'urls': [{'url': 'https://t.co/xgxkmjBWAC', 'expanded_url': 'https://www.instagram.com/p/B-NRO6dDtIr/?igshid=i1h4zajrx4l6', 'display_url': 'instagram.com/p/B-NRO6dDtIr/…', 'indices': [191, 214]}]}",,en,,"Ahmedabad,Gujarat,India"
351,1243247242393169920,1242531365939073025,Take care from corona virus. stay in home,2020-03-26 18:43:35,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,
352,1243247287062519809,2237127818,2days munna than corona interview parthen. #RIP https://t.co/3qTXK2Cdb7,2020-03-26 18:43:46,"{'hashtags': [{'text': 'RIP', 'indices': [43, 47]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3qTXK2Cdb7', 'expanded_url': 'https://twitter.com/rajakumaari/status/1243238056414433280', 'display_url': 'twitter.com/rajakumaari/st…', 'indices': [48, 71]}]}",,en,,"Udumalaipettai, India"
353,1243247406432620550,66696342,"Supply chain is critical to every business. Trucks, rail and air transportation have come to a standstill. If this doesn't clear up, expect shortage of essential goods in the weeks to come. 

Govt must pass orders to ground authorities to take it easy.

https://t.co/vhKPQgCNbn",2020-03-26 18:44:14,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vhKPQgCNbn', 'expanded_url': 'https://indianexpress.com/article/coronavirus/trucks-stuck-rail-staff-stopped-online-delivery-staff-assaulted-essential-supplies-hit-hurdle/?fbclid=IwAR1bFhrznGA21nK6eV7BH8YIy94NxUpNDVgW0yVfaKGcgDiblAH31KSPPIg', 'display_url': 'indianexpress.com/article/corona…', 'indices': [254, 277]}]}",,en,,Mumbai/Pune
354,1243247486787076096,731418950907641856,"Corona Update in India!
👇👇👇
Total Confirmed: 722
Active Cases: 656
Total Recovered: 50
Total Deaths: 16
Updated at: 26/03/2020 22:57:24

Via 👉  @ELister_social 
#Lockdown21 #lockdown #CoronaVirusUpdates #CoronavirusPandemic 
#IndiaFightsCorona",2020-03-26 18:44:33,"{'hashtags': [{'text': 'Lockdown21', 'indices': [161, 172]}, {'text': 'lockdown', 'indices': [173, 182]}, {'text': 'CoronaVirusUpdates', 'indices': [183, 202]}, {'text': 'CoronavirusPandemic', 'indices': [203, 223]}, {'text': 'IndiaFightsCorona', 'indices': [225, 243]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ELister_social', 'name': 'ELister Social (Covid-19, Plasma & Blood Help)', 'id': 1054988224232349696, 'id_str': '1054988224232349696', 'indices': [144, 159]}], 'urls': []}",,en,,Kasaragod/New Delhi/Palestine
355,1243247583885021184,1216617200460562433,This why public transport is on lock down.. #CoronavirusOubreak #CoronavirusLockdown @PMOIndia #Corona #royaldentalclinics https://t.co/ImGJzTB1lC,2020-03-26 18:44:57,"{'hashtags': [{'text': 'CoronavirusOubreak', 'indices': [44, 63]}, {'text': 'CoronavirusLockdown', 'indices': [64, 84]}, {'text': 'Corona', 'indices': [95, 102]}, {'text': 'royaldentalclinics', 'indices': [103, 122]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [85, 94]}], 'urls': [], 'media': [{'id': 1243247561521025024, 'id_str': '1243247561521025024', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EUDnEfhU0AAVVyV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDnEfhU0AAVVyV.jpg', 'url': 'https://t.co/ImGJzTB1lC', 'display_url': 'pic.twitter.com/ImGJzTB1lC', 'expanded_url': 'https://twitter.com/RoyalDentalClin/status/1243247583885021184/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 960, 'resize': 'fit'}, 'large': {'w': 960, 'h': 960, 'resize': 'fit'}}}]}",,en,,https://goo.gl/maps/c8TVujdLFA
356,1243247622611185671,3993429863,"Take some initiatives 🇮🇳
@msdhoni @imVkohli @sachin_rt @virendersehwag @klrahul11 @ImRo45 @SDhawan25 @VVSLaxman281 @anilkumble1074 @BCCI @ICC @YUVSTRONG12 @ImZaheer @MohammadKaif @SGanguly99 @IPL @hardikpandya7 @krunalpandya24 @imjadeja @Jaspritbumrah93 @ImIshant @vinodkambli349 https://t.co/CTY7iRe0p8",2020-03-26 18:45:06,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'msdhoni', 'name': 'Mahendra Singh Dhoni', 'id': 92708272, 'id_str': '92708272', 'indices': [25, 33]}, {'screen_name': 'imVkohli', 'name': 'Virat Kohli', 'id': 71201743, 'id_str': '71201743', 'indices': [34, 43]}, {'screen_name': 'sachin_rt', 'name': 'Sachin Tendulkar', 'id': 135421739, 'id_str': '135421739', 'indices': [44, 54]}, {'screen_name': 'virendersehwag', 'name': 'Virender Sehwag', 'id': 92724677, 'id_str': '92724677', 'indices': [55, 70]}, {'screen_name': 'klrahul11', 'name': 'K L Rahul', 'id': 1469065189, 'id_str': '1469065189', 'indices': [71, 81]}, {'screen_name': 'ImRo45', 'name': 'Rohit Sharma', 'id': 121046433, 'id_str': '121046433', 'indices': [82, 89]}, {'screen_name': 'SDhawan25', 'name': 'Shikhar Dhawan', 'id': 2911000602, 'id_str': '2911000602', 'indices': [90, 100]}, {'screen_name': 'VVSLaxman281', 'name': 'VVS Laxman', 'id': 2500955780, 'id_str': '2500955780', 'indices': [101, 114]}, {'screen_name': 'anilkumble1074', 'name': 'Anil Kumble', 'id': 2855255702, 'id_str': '2855255702', 'indices': [115, 130]}, {'screen_name': 'BCCI', 'name': 'BCCI', 'id': 185142711, 'id_str': '185142711', 'indices': [131, 136]}, {'screen_name': 'ICC', 'name': 'ICC', 'id': 177547780, 'id_str': '177547780', 'indices': [137, 141]}, {'screen_name': 'YUVSTRONG12', 'name': 'Yuvraj Singh', 'id': 59808841, 'id_str': '59808841', 'indices': [142, 154]}, {'screen_name': 'ImZaheer', 'name': 'zaheer khan', 'id': 109275593, 'id_str': '109275593', 'indices': [155, 164]}, {'screen_name': 'MohammadKaif', 'name': 'Mohammad Kaif', 'id': 1359277818, 'id_str': '1359277818', 'indices': [165, 178]}, {'screen_name': 'SGanguly99', 'name': 'Sourav Ganguly', 'id': 2708915372, 'id_str': '2708915372', 'indices': [179, 190]}, {'screen_name': 'IPL', 'name': 'IndianPremierLeague', 'id': 15639696, 'id_str': '15639696', 'indices': [191, 195]}, {'screen_name': 'hardikpandya7', 'name': 'hardik pandya', 'id': 368186169, 'id_str': '368186169', 'indices': [196, 210]}, {'screen_name': 'krunalpandya24', 'name': 'Krunal Pandya', 'id': 120785508, 'id_str': '120785508', 'indices': [211, 226]}, {'screen_name': 'imjadeja', 'name': 'Ravindrasinh jadeja', 'id': 356893311, 'id_str': '356893311', 'indices': [227, 236]}, {'screen_name': 'Jaspritbumrah93', 'name': 'Jasprit Bumrah', 'id': 858720042938249216, 'id_str': '858720042938249216', 'indices': [237, 253]}, {'screen_name': 'ImIshant', 'name': 'Ishant Sharma', 'id': 99918503, 'id_str': '99918503', 'indices': [254, 263]}, {'screen_name': 'vinodkambli349', 'name': 'Vinod Kambli', 'id': 2890976532, 'id_str': '2890976532', 'indices': [264, 279]}], 'urls': [{'url': 'https://t.co/CTY7iRe0p8', 'expanded_url': 'https://twitter.com/PawanKalyan/status/1243023427750875138', 'display_url': 'twitter.com/PawanKalyan/st…', 'indices': [280, 303]}]}",,en,,"New Delhi, India"
357,1243247699865919489,725432895863685120,Really shocking and unbelievable Dr.sethuraman and actor is no more 😢😢 https://t.co/lSyrEBGuQ7,2020-03-26 18:45:24,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lSyrEBGuQ7', 'expanded_url': 'https://twitter.com/behindwoods/status/1241993112618012672', 'display_url': 'twitter.com/behindwoods/st…', 'indices': [71, 94]}]}",,en,,"Chennai, India"
358,1243247739586187264,48451209,"My anger on #covid_19 
:
:
:
:
:
#anchor #dj #emcee #djane #singer #covid_19 #corona #coronamemes #thekhushbookapoor #djkhushbookapoor #emceekhushbookapoor #khushboo #kapoor #travelphotography #travelinfluencer… https://t.co/mLED3EhnPo",2020-03-26 18:45:34,"{'hashtags': [{'text': 'covid_19', 'indices': [12, 21]}, {'text': 'anchor', 'indices': [33, 40]}, {'text': 'dj', 'indices': [41, 44]}, {'text': 'emcee', 'indices': [45, 51]}, {'text': 'djane', 'indices': [52, 58]}, {'text': 'singer', 'indices': [59, 66]}, {'text': 'covid_19', 'indices': [67, 76]}, {'text': 'corona', 'indices': [77, 84]}, {'text': 'coronamemes', 'indices': [85, 97]}, {'text': 'thekhushbookapoor', 'indices': [98, 116]}, {'text': 'djkhushbookapoor', 'indices': [117, 134]}, {'text': 'emceekhushbookapoor', 'indices': [135, 155]}, {'text': 'khushboo', 'indices': [156, 165]}, {'text': 'kapoor', 'indices': [166, 173]}, {'text': 'travelphotography', 'indices': [174, 192]}, {'text': 'travelinfluencer', 'indices': [193, 210]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mLED3EhnPo', 'expanded_url': 'https://www.instagram.com/p/B-NRSOOhEck/?igshid=u4ydoyxcnggk', 'display_url': 'instagram.com/p/B-NRSOOhEck/…', 'indices': [212, 235]}]}",,en,,India
359,1243248071619670016,49918760,"Young Rebel star #Prabhas contributes 
4 Crore to the PM relief fund 
CM relief funds of #Telangana and #AndhraPradesh to fight aganist #Corona 

PM relief fund : 3 cr 

Ap cm relief fund : 50 lakhs 

Telengana CM relief fund : 50 lakhs https://t.co/p1p6L7hUQq",2020-03-26 18:46:53,"{'hashtags': [{'text': 'Prabhas', 'indices': [17, 25]}, {'text': 'Telangana', 'indices': [89, 99]}, {'text': 'AndhraPradesh', 'indices': [104, 118]}, {'text': 'Corona', 'indices': [136, 143]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243248068071264256, 'id_str': '1243248068071264256', 'indices': [237, 260], 'media_url': 'http://pbs.twimg.com/media/EUDnh-kUEAA8smj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDnh-kUEAA8smj.jpg', 'url': 'https://t.co/p1p6L7hUQq', 'display_url': 'pic.twitter.com/p1p6L7hUQq', 'expanded_url': 'https://twitter.com/cineobserver/status/1243248071619670016/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 554, 'h': 554, 'resize': 'fit'}, 'small': {'w': 554, 'h': 554, 'resize': 'fit'}, 'large': {'w': 554, 'h': 554, 'resize': 'fit'}}}]}",,en,,"Tamil Nadu, India"
360,1243248125055086594,60268534,Where is celebrity (Amir/salman/saif&amp;kapoor family) and sachin /saurav/virat /mahi and all...why not donating some think for support to fight with #corona @BeingSalmanKhan @aamir_khan @Javedakhtarjadu @akshaykumar @SrBachchan @chintskap @imVkohli @msdhoni @SGanguly99,2020-03-26 18:47:06,"{'hashtags': [{'text': 'corona', 'indices': [151, 158]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BeingSalmanKhan', 'name': 'Salman Khan', 'id': 132385468, 'id_str': '132385468', 'indices': [159, 175]}, {'screen_name': 'aamir_khan', 'name': 'Aamir Khan', 'id': 88856792, 'id_str': '88856792', 'indices': [176, 187]}, {'screen_name': 'Javedakhtarjadu', 'name': 'Javed Akhtar', 'id': 122995784, 'id_str': '122995784', 'indices': [188, 204]}, {'screen_name': 'akshaykumar', 'name': 'Akshay Kumar', 'id': 31348594, 'id_str': '31348594', 'indices': [205, 217]}, {'screen_name': 'SrBachchan', 'name': 'Amitabh Bachchan', 'id': 145125358, 'id_str': '145125358', 'indices': [218, 229]}, {'screen_name': 'chintskap', 'name': 'Rishi Kapoor', 'id': 105710210, 'id_str': '105710210', 'indices': [230, 240]}, {'screen_name': 'imVkohli', 'name': 'Virat Kohli', 'id': 71201743, 'id_str': '71201743', 'indices': [241, 250]}, {'screen_name': 'msdhoni', 'name': 'Mahendra Singh Dhoni', 'id': 92708272, 'id_str': '92708272', 'indices': [251, 259]}, {'screen_name': 'SGanguly99', 'name': 'Sourav Ganguly', 'id': 2708915372, 'id_str': '2708915372', 'indices': [260, 271]}], 'urls': []}",,en,,India
361,1243248182240444416,1366249531,@D_Roopa_IPS True that! Not just that police may also be exposed to the Corona because of this mischief by some irresponsible citizens. Please stay home! Police and doctors are risking themselves to keep us safe! Just be safe,2020-03-26 18:47:19,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'D_Roopa_IPS', 'name': 'D Roopa IPS', 'id': 734751240047853568, 'id_str': '734751240047853568', 'indices': [0, 12]}], 'urls': []}",,en,,Auroville
362,1243248459878023168,3859623014,"Young Rebel star #Prabhas contributes 4 crores
3 Crore to the PM relief fund 1 crore for 
CM relief fund of #Telangana and #AndhraPradesh to fight aganist #Corona 

We Are very #ProudToBeAPrabhasFan 🙏🙏 https://t.co/Gl8PQyucmf",2020-03-26 18:48:25,"{'hashtags': [{'text': 'Prabhas', 'indices': [17, 25]}, {'text': 'Telangana', 'indices': [108, 118]}, {'text': 'AndhraPradesh', 'indices': [123, 137]}, {'text': 'Corona', 'indices': [155, 162]}, {'text': 'ProudToBeAPrabhasFan', 'indices': [177, 198]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Gl8PQyucmf', 'expanded_url': 'https://twitter.com/ShreyasIyer15/status/1242762747290378242', 'display_url': 'twitter.com/ShreyasIyer15/…', 'indices': [202, 225]}]}",,en,,"Bengaluru, India"
363,1243248518153637888,123514508,"“My Secret Terrius” Korean Web series of 2018 mentions Corona Virus... a weapon of mass destruction, and incidences are same what we are experiencingvtoday... can’t be a coincidence... that’s the reason it is the #ChineseVirus and China is responsible... @ZeeNews @aajtak",2020-03-26 18:48:39,"{'hashtags': [{'text': 'ChineseVirus', 'indices': [213, 226]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ZeeNews', 'name': 'Zee News', 'id': 461841349, 'id_str': '461841349', 'indices': [255, 263]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [264, 271]}], 'urls': []}",,en,,"Mumbai, India"
364,1243248546150641665,1044201591853731840,"@Priyaa2019 Good night friend ,TAKEMUCH CARE in this crucial Stage 2of corona in India with all best wishes to you &amp;your families,@priyaa2019",2020-03-26 18:48:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Priyaa2019', 'name': 'Priya ♥️♥️♥️', 'id': 1154778278349066241, 'id_str': '1154778278349066241', 'indices': [0, 11]}, {'screen_name': 'Priyaa2019', 'name': 'Priya ♥️♥️♥️', 'id': 1154778278349066241, 'id_str': '1154778278349066241', 'indices': [134, 145]}], 'urls': []}",,en,,
365,1243248803324387328,1668451956,#NirmalaSitharaman #NarendraModi #pmoindia #RBI #dasshaktikanta #FinanceMinistry please Declare 3 Month Moratorium for EMI Repayment by Individuals/SelfEmployer/SmallTraders/Retail Borrowers as their Income affected due to Corona Virus Lockdown Curfew in whole over the country🙏🏽,2020-03-26 18:49:47,"{'hashtags': [{'text': 'NirmalaSitharaman', 'indices': [0, 18]}, {'text': 'NarendraModi', 'indices': [19, 32]}, {'text': 'pmoindia', 'indices': [33, 42]}, {'text': 'RBI', 'indices': [43, 47]}, {'text': 'dasshaktikanta', 'indices': [48, 63]}, {'text': 'FinanceMinistry', 'indices': [64, 80]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"Rajkot, Gujarat"
366,1243248807539695616,98910195,"I feel,need of a tracker  for donors from india to help in Corona Outbreak 

Atleast, we  all should know who took care of us and has shown his/her tender loving care in crucial pandemic time.",2020-03-26 18:49:48,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,"Greater Faridabad, Haryana"
367,1243249019159080960,98910195,@awasthis Was he a corona patient,2020-03-26 18:50:39,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'awasthis', 'name': 'Sumit Awasthi', 'id': 71815077, 'id_str': '71815077', 'indices': [0, 9]}], 'urls': []}",,en,,"Greater Faridabad, Haryana"
368,1243249066957516807,3270156596,"Only if Alexa could take away Corona Virus. 

Alexaaaa, Go Corona, Corona Go. 

#COVID",2020-03-26 18:50:50,"{'hashtags': [{'text': 'COVID', 'indices': [80, 86]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en,,mumbai
369,1243249137291792386,1144621417708699649,Please support Indian government to fight coronavirus    #ChineseVirus19 #21daysLockdownSA #COVID2019 #Corona #IndiaBattlesCoronavirus #IndiaFightsCoronavirus #indialockdown #IndiaFightsCOVID19 #maharashtralockdown #MaharashtraFightsCorona #NarendraModi https://t.co/zVEVUhsCuw,2020-03-26 18:51:07,"{'hashtags': [{'text': 'ChineseVirus19', 'indices': [57, 72]}, {'text': '21daysLockdownSA', 'indices': [73, 90]}, {'text': 'COVID2019', 'indices': [91, 101]}, {'text': 'Corona', 'indices': [102, 109]}, {'text': 'IndiaBattlesCoronavirus', 'indices': [110, 134]}, {'text': 'IndiaFightsCoronavirus', 'indices': [135, 158]}, {'text': 'indialockdown', 'indices': [159, 173]}, {'text': 'IndiaFightsCOVID19', 'indices': [174, 193]}, {'text': 'maharashtralockdown', 'indices': [194, 214]}, {'text': 'MaharashtraFightsCorona', 'indices': [215, 239]}, {'text': 'NarendraModi', 'indices': [240, 253]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1243249118345965568, 'id_str': '1243249118345965568', 'indices': [254, 277], 'media_url': 'http://pbs.twimg.com/media/EUDofHJUMAAYI9s.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDofHJUMAAYI9s.jpg', 'url': 'https://t.co/zVEVUhsCuw', 'display_url': 'pic.twitter.com/zVEVUhsCuw', 'expanded_url': 'https://twitter.com/GaneshVedpath14/status/1243249137291792386/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1636, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 959, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 543, 'h': 680, 'resize': 'fit'}}}]}",,en,,
370,1243249177103986688,2523025628,"REGISTER AS VOLUNTEER FOR FIGHT AGAINST CORONA VIRUS

https://t.co/fwGLq1oOQp
#COVID19outbreak",2020-03-26 18:51:16,"{'hashtags': [{'text': 'COVID19outbreak', 'indices': [78, 94]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fwGLq1oOQp', 'expanded_url': 'https://self4society.mygov.in/volunteer/', 'display_url': 'self4society.mygov.in/volunteer/', 'indices': [54, 77]}]}",,en,,Bharat
